,gtin,return_code,company_prefix,name,street,postcode,city,sum_sales,query_date,isocode
16381,4.04085E+12,0,4040851,Bäckerei Thesinga GmbH,Hansestr. 10,26529,Upgant-Schott,779.71,30/10/2021 00:44,DEU
16382,4.0409E+12,0,4040896,SEKOWA Backtechnik GmbH,Basaltstr. 8-10,61197,Florstdt,114.67,30/10/2021 00:44,DEU
16383,4.0409E+12,0,4040900,Bayerische Milchindustrie eG,E.ON-Allee 1,84036,Landshut,5579.18,30/10/2021 00:44,DEU
16385,4.04091E+12,0,4040911,Privatbrauerei Friedrich Haaß KG,Ascheröder Str. 3-9,34613,Schwalmstadt,321920.76,30/10/2021 00:44,DEU
16386,4.04094E+12,0,4040941,Bauernhof Menke GbR Frau Menke Rühe,Ohe Weg 2,21271,Hanstedt,58641.09,30/10/2021 00:44,DEU
16393,4.04099E+12,0,4040987,"""Wurstkuchl""",Thundorferstr. 3,93047,Regensburg,61636.81,30/10/2021 00:44,DEU
16394,4.04107E+12,0,4041071,Delina GmbH,Am Selder 39,47906,Kempen,2538044.04,30/10/2021 00:44,DEU
16396,4.04113E+12,0,4041131,Löwensenf GmbH,Kieshecker Weg 240,40468,Düsseldorf,2201.76,30/10/2021 00:44,DEU
16397,4.0412E+12,0,4041197,Stephanie Salwey und Konrad Salwey,Kirchweg 11,79235,Vogtsburg,289550.03,30/10/2021 00:44,DEU
16417,4.04125E+12,0,4041246,Dr. Jacob''s Medical GmbH,Platter Str. 92,65232,Taunusstein,1218690.04,30/10/2021 00:45,DEU
16418,4.04125E+12,0,4041249,TRIENON GmbH,Lüneburger Str. 2,21073,Hamburg,54960.09,30/10/2021 00:45,DEU
16419,4.04126E+12,0,4041256,Ebner Fruchtsäfte GmbH,Im Kies 9,79771,Klettgau,2281.27,30/10/2021 00:45,DEU
16422,4.04127E+12,0,4041272,u. Wurstwaren Südwest GmbH &amp; Co. KG,In den Waldstücken 9,76829,Landau/Pfalz,84.53,30/10/2021 00:45,DEU
16423,4.04129E+12,0,4041293,Privatbrauerei J.B. Falter Regen KG,Am Sand 15,94209,Regen,262713.55,30/10/2021 00:45,DEU
16424,4.04131E+12,0,4041305,Inh. Thomas Braun,Mönchbergstr. 15,97332,Volkach-Fahr,356857.52,30/10/2021 00:45,DEU
16425,4.04134E+12,0,4041342,Arnstadt GmbH,Brauhausstr. 1-3,99310,Arnstadt,4980.71,30/10/2021 00:45,DEU
16433,4.04138E+12,0,4041384,Becker Feinkost GmbH,Am Detershof 9,26655,Westerstede,417326.87,30/10/2021 00:45,DEU
16439,4.04139E+12,0,4041392,Rohstoffe für Spitzenküchen GmbH,Siemensstr. 1,91362,Pretzfeld,29.35,30/10/2021 00:46,DEU
16440,4.04142E+12,0,4041418,Weingut Zur Schwane,Erlachhof 7,97332,Volkach,29191.23,30/10/2021 00:46,DEU
16441,4.04143E+12,0,4041429,Weinbau Dr. Lindicke,Am Plessower Eck 2,14542,Werder (Havel),25709474.43,30/10/2021 00:46,DEU
16442,4.04144E+12,0,4041443,Graf von Schönborn,Schloss Hallburg,97332,Volkach,1235174.72,30/10/2021 00:46,DEU
16451,4.04146E+12,0,4041461,Geflügelhof Robert Wellhöfer,Rothenburger Str. 20,91611,Lehrberg,1255830.77,30/10/2021 00:46,DEU
16452,4.04147E+12,0,4041473,Ratsherrn Brauerei GmbH,Lagerstr. 30 a,20357,Hamburg,18610.41,30/10/2021 00:46,DEU
16453,4.04149E+12,0,4041491,Felix Himstedt GmbH &amp; Co. KG,Dachsbogen 2,82346,Andechs,5843.74,30/10/2021 00:46,DEU
16454,4.0415E+12,0,4041498,Royal Living Products GmbH &amp; Co. KG,Leharstr. 23 a,82166,Gräfelfing,34680.21,30/10/2021 00:46,DEU
16455,4.0415E+12,0,4041500,Berentzen-Gruppe AG,Ritterstr. 7,49740,Haselünne,502.63,30/10/2021 00:46,DEU
16456,4.04157E+12,0,4041569,Inh. Ulrich Neumeyer,Marktstr. 22-24,93453,Neukirchen beim Hl. Blut,231106.36,30/10/2021 00:46,DEU
16457,4.04158E+12,0,4041578,M&amp;M GmbH,Saarbrücker Allee 5a,66663,Merzig,8027.34,30/10/2021 00:46,DEU
16459,4.04166E+12,0,4041655,Hellriegel GmbH &amp; Co. KG,In der Schneithohl 3,61476,Kronberg,254041.58,30/10/2021 00:46,DEU
16462,4.04186E+12,0,4041855,Lensing &amp; van Gülpen mbH Kaffeerösterei,Ostermayerstr. 1,46446,Emmerich,397.34,30/10/2021 00:47,DEU
16465,4.04189E+12,0,4041888,Späth Bräu Osser Bier GmbH,Pfarrweg 3,93470,Lohberg,12995.32,30/10/2021 00:47,DEU
16466,4.0419E+12,0,4041900,Coty Beauty Germany GmbH,Berliner Allee 65,64295,Darmstadt,1366.61,30/10/2021 00:47,DEU
16467,4.04193E+12,0,4041928,Woinemer Hausbrauerei Hardt &amp; Andreas oHG,Friedrichstr. 23,69469,Weinheim,506.87,30/10/2021 00:47,DEU
16468,4.04193E+12,0,4041932,TUNAP GmbH &amp; Co. KG,Bügermeister-Seidl-Str. 2,82515,Wolfratshausen,134852.02,30/10/2021 00:47,DEU
16469,4.04195E+12,0,4041945,Oliv Feinkost GmbH,Würzburger Str. 9,1187,Dresden,2028.07,30/10/2021 00:47,DEU
16470,4.04197E+12,0,4041969,Sternlife GmbH &amp; Co. KG,Segeberger Chaussee 132,22850,Norderstedt,3636.7,30/10/2021 00:47,DEU
16476,4.042E+12,0,4041997,Brauerei Mühlbauer GmbH&amp;CoKG,Further Str. 10,93473,Arnschwang,6794.61,30/10/2021 00:47,DEU
16477,4.04208E+12,0,4042084,Inh. Martin Föll,Sauserhof 24,71723,Großbottwar,1041.35,30/10/2021 00:47,DEU
16478,4.04209E+12,0,4042085,DOBAR Trading GmbH &amp; Co. KG,Fabrikstr. 3,48599,Gronau,197089.01,30/10/2021 00:47,DEU
16479,4.04209E+12,0,4042089,Käserei Altenburger Land GmbH &amp; Co. KG,Theo-Nebe-Str. 1,4626,Schmölln,179168.65,30/10/2021 00:47,DEU
16480,4.04211E+12,0,4042113,Störrmühle GmbH,Störrmühle 1,75438,Knittlingen,35178.95,30/10/2021 00:47,DEU
16481,4.04212E+12,0,4042115,Forster Convenience Food GmbH,Oberer Mühlweg 4,93133,Burglengenfeld,38942.95,30/10/2021 00:47,DEU
16482,4.04212E+12,0,4042116,Remy &amp; Kohlhaas GmbH,Große Hub 9,65344,Eltville am Rhein,1570.95,30/10/2021 00:47,DEU
16493,4.04213E+12,0,4042129,Löwenbrauerei Bräunlingen Friedrich Kalb KG,Friedhofweg 4,78199,Bräunlingen,10541.13,30/10/2021 00:48,DEU
16494,4.04213E+12,0,4042134,Schloßbrauerei Grünbach bei Erding GmbH,Kellerberg 2,85461,Grünbach,4.29,30/10/2021 00:48,DEU
16495,4.04215E+12,0,4042154,Martin Müller GmbH &amp; Co. KG,Rathausstr. 9,74931,Lobbach,22525.88,30/10/2021 00:48,DEU
16499,4.04222E+12,0,4042222,Weingut A. Christmann,Peter-Koch-Str. 43,67435,NW-Grimmeldingen,972.81,30/10/2021 00:48,DEU
16500,4.04222E+12,0,4042224,Weingut Erich Barth,Hauptstr. 27,97513,Michelau,6534.29,30/10/2021 00:48,DEU
16501,4.04224E+12,0,4042242,ISET Molkerei GmbH,Bürgerstr. 25-27,12347,Berlin,222906.31,30/10/2021 00:48,DEU
16502,4.04226E+12,0,4042258,E. Schiller Fleisch GmbH,Hohe Str. 20,95030,Hof,13526.44,30/10/2021 00:48,DEU
16527,4.04229E+12,0,4042288,Beauty &amp; Care AG,Hinterbergstr. 26,6330,Cham,137554.46,30/10/2021 00:49,DEU
16528,4.04232E+12,0,4042316,Consultinggesellschaft mbH,Ziegelheider Str. 30,47906,Kempen,112645.55,30/10/2021 00:49,DEU
16529,4.04236E+12,0,4042363,Weinbau und Vertriebsgenossenschaft Buchholz eG,Burgunderweg 1,79183,Waldkirch-Buchholz,7203.46,30/10/2021 00:49,DEU
16530,4.04238E+12,0,4042382,Gätschenberger GmbH &amp; Co. KG,Röhrleinshof 1,74842,Billigheim-Katzental,1716.56,30/10/2021 00:49,DEU
16533,4.0424E+12,0,4042404,Koblerhof,Hörenhauser Str. 30,88489,Wain-Auttagershofen,1080.36,30/10/2021 00:49,DEU
16534,4.04242E+12,0,4042417,Dusemonder Hof,Dusemonder Str. 44,54472,Brauneberg,344.69,30/10/2021 00:49,DEU
16535,4.04242E+12,0,4042421,Herbafood Ingredients GmbH,Phöbener Chaussee 12,14542,Werder/Havel,18.2,30/10/2021 00:49,DEU
16536,4.04245E+12,0,4042448,tesa SE,Hugo-Kirchberg-Str. 1,22848,Norderstedt,3776.16,30/10/2021 00:49,DEU
16539,4.04246E+12,0,4042461,Weingut Bruker,Kleinaspacher Str. 18,71723,Großbottwar,925.38,30/10/2021 00:49,DEU
16540,4.04247E+12,0,4042472,Avanus Mineralbrunnen GmbH,Power Weg 45,49191,Belm,5.99,30/10/2021 00:49,DEU
16546,4.04248E+12,0,4042479,BDG GmbH,Am Heilbrunnen 136-138,72766,Reutlingen,341.82,30/10/2021 00:50,DEU
16547,4.0426E+12,0,4042595,Privatbrauerei Hofmühl GmbH,Hofmühlstr. 10,85072,Eichstätt,3649.77,30/10/2021 00:50,DEU
16548,4.0426E+12,0,4042596,MICO GmbH,Poststr. 15,9569,Oederan,39.92,30/10/2021 00:50,DEU
16549,4.0426E+12,0,4042600,Teutoburger Mineralbrunnen GmbH &amp; Co. KG,Brockhagener Str. 200,33649,Bielefeld,15858164.87,30/10/2021 00:50,DEU
16550,4.04262E+12,0,4042616,Brauerei-Gasthof Zwönitz Inh. Dominik Naumann,Grünhainer Str. 15,8297,Zwönitz,45978.75,30/10/2021 00:50,DEU
16551,4.04263E+12,0,4042625,GERTH'S Fruchtsäfte,Burgstr. 25,34359,Reinhardshagen,1631550.37,30/10/2021 00:50,DEU
16552,4.0427E+12,0,4042698,Delu Ako Minky GmbH,Hauptstr. 103,53619,Rheinbreitbach,8511449.01,30/10/2021 00:50,DEU
16553,4.0427E+12,0,4042700,Spreewaldkonserve Golßen GmbH,Bahnhofstr 1,15938,Golßen,157081.49,30/10/2021 00:50,DEU
16554,4.04274E+12,0,4042743,und Handel GmbH,Wierlings Busch 11,48249,Dülmen,50303.77,30/10/2021 00:50,DEU
16555,4.04276E+12,0,4042763,Reckitt Benckiser Deutschland GmbH,Darwinstr. 2-4,69115,Heidelberg,1126.34,30/10/2021 00:50,DEU
16556,4.04284E+12,0,4042838,Fleischwaren-Holnburger GmbH,Wendelsteinstr. 25,83714,Miesbach,50676.96,30/10/2021 00:50,DEU
16557,4.04285E+12,0,4042853,HANSA-HEEMANN Vertriebsgesellschaft mbH,Halstenbeker Weg 98,25462,Rellingen,31625.38,30/10/2021 00:50,DEU
16558,4.04286E+12,0,4042864,Apollo Trend Edition GmbH,Im Wiegenfeld 4,85570,Markt Schwaben,80913.77,30/10/2021 00:50,DEU
16559,4.04287E+12,0,4042874,Ergüllü GmbH,Voisweg 5c,40878,Ratingen,2556.27,30/10/2021 00:50,DEU
16560,4.04289E+12,0,4042891,Spreeback GmbH,Korbacher Str. 4,97353,Wiesentheid,1346.12,30/10/2021 00:50,DEU
16561,4.04289E+12,0,4042894,MAM Babyartikel GmbH,Rudolf-Diesel-Str. 6,27383,Scheeßel,16303.32,30/10/2021 00:50,DEU
16562,4.04291E+12,0,4042912,OSNA Nährmittel GmbH,Östringer Weg 30,49090,Osnabrück,5194.1,30/10/2021 00:50,DEU
16563,4.043E+12,0,4043002,Tchibo GmbH,Überseering 18,22297,Hamburg,27203.14,30/10/2021 00:50,DEU
16567,4.04303E+12,0,4043027,Fabrik GmbH,Rigistr. 2,12277,Berlin,5209,30/10/2021 00:50,DEU
16568,4.04304E+12,0,4043041,Mars GmbH,Biberger Str. 18,82008,Unterhaching,14660.22,30/10/2021 00:51,DEU
16597,4.04311E+12,0,4043107,PHARMA Aldenhoven GmbH &amp; Co. KG,Industriestr. 6,52457,Aldenhoven,43848.54,30/10/2021 00:52,DEU
16600,4.04313E+12,0,4043131,Biller Teefabrik und Naturmittel,Am Scherhübel 6,92253,Schnaittenbach,5452.62,30/10/2021 00:52,DEU
16601,4.04314E+12,0,4043141,Weinhaus Peter und Judit Landmann GbR,Auf dem Rempart 2,79219,Staufen,78.28,30/10/2021 00:52,DEU
16608,4.04324E+12,0,4043235,Meister Handelsmarken GmbH,Im Unterdorf 107,99518,Bad Sulza OT Wormstedt,2706.15,30/10/2021 00:52,DEU
16609,4.04336E+12,0,4043362,Tillman''s Convenience GmbH,In der Mark 2,33378,Rheda-Wiedenbrück,1044.47,30/10/2021 00:52,DEU
16610,4.0434E+12,0,4043400,Nespoli Deutschland GmbH &amp; Co. KG,Vom-Stein-Str. 6,45549,Sprockhövel,19246.32,30/10/2021 00:52,DEU
16611,4.04341E+12,0,4043408,Interbros GmbH Member of Sunstar Group,Aiterfeld 1,79677,Schönau,14763.99,30/10/2021 00:52,DEU
16612,4.04349E+12,0,4043487,Nestlé Purina PetCare Deutschland GmbH,Albert-Latz-Str. 6,53879,Euskirchen,31.08,30/10/2021 00:52,DEU
16613,4.04353E+12,0,4043525,Weber-Stephen Deutschland GmbH,Rheinstr. 194,55218,Ingelheim,628511.74,30/10/2021 00:52,DEU
16614,4.04353E+12,0,4043529,Revell GmbH,Henschelstr. 20-30,32257,Bünde,164771.26,30/10/2021 00:52,DEU
16615,4.04353E+12,0,4043533,Oppacher Mineralquellen GmbH &amp; Co. KG,Ziegelstraße 18,1662,Meißen,301781.27,30/10/2021 00:52,DEU
16619,4.04354E+12,0,4043542,Weinhandel - Weinimport,Beckergrube 86,23552,Lübeck,63143.55,30/10/2021 00:52,DEU
16620,4.04354E+12,0,4043543,A. Heer Vertrieb GmbH &amp; Co. KG,Rudolf-Diesel-Str. 1,21629,Neu Wulmstorf,66225.37,30/10/2021 00:52,DEU
16629,4.04365E+12,0,4043651,"""Das Original"" GmbH &amp; Co. KG",Stadtring Nordhorn 113,33334,Gütersloh,772473.11,30/10/2021 00:53,DEU
16630,4.04366E+12,0,4043662,L.A.B. Cosmetics GmbH &amp; Co. KG,"Friesenweg 4, Haus 14",22763,Hamburg,3943.89,30/10/2021 00:53,DEU
16631,4.0437E+12,0,4043696,Vital convenience vc GmbH,Luxemburger Str. 3,41812,Erkelenz,23859.02,30/10/2021 00:53,DEU
16632,4.04378E+12,0,4043779,Grand Cru Select  Distributionsgesellschaft mbH,Königswinterer Str. 552,53227,Bonn,51980.09,30/10/2021 00:53,DEU
16641,4.0438E+12,0,4043800,Weldebräu GmbH &amp; Co. KG,Brauereistr. 1,68723,Plankstadt,11960.66,30/10/2021 00:53,DEU
16642,4.04381E+12,0,4043814,für Wein- und Obstbau Abteilung 3,Traubenplatz 5,74189,Weinsberg,6916.74,30/10/2021 00:53,DEU
16645,4.04387E+12,0,4043872,Falke KGaA,Oststr. 5,57392,Schmallenberg,258746.95,30/10/2021 00:53,DEU
16646,4.04389E+12,0,4043891,p: os handels gmbh,Ostenallee 1-3,59063,Hamm,472513.62,30/10/2021 00:53,DEU
16647,4.0439E+12,0,4043903,hecht international GmbH,Im Herrmannshof 10,91595,Burgoberbach,5205.6,30/10/2021 00:53,DEU
16648,4.04392E+12,0,4043922,HAINICH Konserven GmbH,Langulaer Weg 2,99986,Niederdorla,49368.07,30/10/2021 00:53,DEU
16649,4.04398E+12,0,4043978,pharma-aktiva GmbH,Eisenbahnstr.49,66424,Homburg,506727.26,30/10/2021 00:54,DEU
16650,4.04399E+12,0,4043985,LeRo Food GmbH &amp; Co. KG,Berndorf 42,4539,Groitzsch,18099.14,30/10/2021 00:54,DEU
16653,4.04402E+12,0,4044019,EgeSun GmbH,An der Autobahn 28,28876,Oyten,456755.28,30/10/2021 00:54,DEU
16654,4.04402E+12,0,4044024,Sostmann Fleischwaren GmbH &amp; Co. KG,Münsterstr. 26,49565,Bramsche,314689.58,30/10/2021 00:54,DEU
16656,4.04415E+12,0,4044145,Gastrochemia GmbH,Vor den Specken 3,30926,Seelze,255393.94,30/10/2021 00:54,DEU
16657,4.04415E+12,0,4044146,Zielback GmbH,Carl-Kühne-Str. 2,47638,Straelen,748314.97,30/10/2021 00:54,DEU
16658,4.04416E+12,0,4044157,Weingut Weber GbR ,Im Offental 1,77955,Ettenheim,236710.56,30/10/2021 00:54,DEU
16659,4.04416E+12,0,4044164,Brauerei zur Malzmühle Schwartz GmbH &amp; Co. KG,Heumarkt 6,50667,Köln,95625.49,30/10/2021 00:54,DEU
16660,4.04421E+12,0,4044207,Schäfer´s Produktionsgesellschaft GmbH,Wittelsbacherallee 61,32427,Minden,982767.1,30/10/2021 00:54,DEU
16661,4.04422E+12,0,4044215,Bio Geflügelhof Deersheim GmbH,Droneweg 1,38835,Osterwieck,14654.87,30/10/2021 00:54,DEU
16662,4.04428E+12,0,4044275,Ritter St. Georgenbrauerei Karl Glossner GmbH &amp; Co. KG,Marktplatz 1,91790,Nennslingen,973739.76,30/10/2021 00:54,DEU
16663,4.04431E+12,0,4044307,Waldheimer Gewürze GmbH,Landsberger Str. 60,4736,Waldheim,55189.78,30/10/2021 00:54,DEU
16664,4.04434E+12,0,4044337,Rotstern Schokoladen GmbH &amp; Co. KG,Feengrottenweg 1,7318,Saalfeld/Saale,207701.36,30/10/2021 00:54,DEU
16665,4.04435E+12,0,4044351,Deutschland GmbH,Dwight-D.-Eisenhower-Str. 6,65197,Wiesbaden,1067.92,30/10/2021 00:54,DEU
16666,4.04439E+12,0,4044386,EFG Eberswalder Fleisch GmbH,Joachimsthaler Str. 100,16230,Britz,6185.85,30/10/2021 00:54,DEU
16667,4.04449E+12,0,4044491,Ostsee Fisch GmbH &amp; Co. Produktions- und Vertriebs KG,Hansestr. 12,18182,Bentwisch,305.2,30/10/2021 00:54,DEU
16668,4.04451E+12,0,4044512,Rainbow Gesellschaft für Naturprodukte mbH,Kapstadtring 7 ,22297,Hamburg,47.25,30/10/2021 00:54,DEU
16675,4.04455E+12,0,4044551,Eduard Wolf &amp; Co. GmbH,Kloster-Eberbach-Str. 26,55278,Hahnheim,91.9,30/10/2021 00:55,DEU
16676,4.04456E+12,0,4044564,ABLIG Feinfrost GmbH,An der Kloßmanufaktur 1,99439,Heichelheim,81720.74,30/10/2021 00:55,DEU
16677,4.04457E+12,0,4044571,MedDevice GmbH,Gustav-Winkler-Str. 50,33699,Bielefeld,50060,30/10/2021 00:55,DEU
16678,4.0446E+12,0,4044600,Johnson &amp; Johnson GmbH,Johnson&amp;Johnson Platz 2,41470,Neuss,22284.19,30/10/2021 00:55,DEU
16679,4.04462E+12,0,4044622,Nordfrost GmbH &amp; Co. KG,Niederlassung Bocholt Ruenhorst 11,46395,Bocholt,666443.63,30/10/2021 00:55,DEU
16680,4.04463E+12,0,4044627,Hanseatic Modern Food GmbH,Pinkertweg 15,22113,Hamburg,128356.58,30/10/2021 00:55,DEU
16681,4.04466E+12,0,4044663,Specht Fleischwaren Vertriebs GmbH &amp; Co. KG,Hesselteicher Str. 81,33829,Borgholzhausen,1090370.35,30/10/2021 00:55,DEU
16682,4.04478E+12,0,4044782,WEIDER Germany GmbH,Hamburger Str. 118,22083,Hamburg,12344.83,30/10/2021 00:55,DEU
16683,4.04479E+12,0,4044794,Dobner Kosmetik GmbH,Wasserburger Str. 1,83544,Albaching,19.91,30/10/2021 00:55,DEU
16685,4.04481E+12,0,4044808,Aldente GmbH,Niederbergheimer Str. 11b,59494,Soest,84340.53,30/10/2021 00:55,DEU
16686,4.04489E+12,0,4044889,EcoFinia GmbH,Diebrocker Str. 17,32051,Herford,259529.37,30/10/2021 00:55,DEU
16687,4.04489E+12,0,4044892,TSI Consumer Goods GmbH,Südring 26,27404,Zeven,273850.16,30/10/2021 00:55,DEU
16688,4.0449E+12,0,4044899,Glutolin Renovierungsprodukte GmbH,Im Schedetal 1,34346,Hann. Münden,38370.16,30/10/2021 00:55,DEU
16705,4.04494E+12,0,4044941,Ampri Handelsges. mbH,Benzstr. 16,21423,Winsen/Luhe,162.25,30/10/2021 00:56,DEU
16725,4.04513E+12,0,4045127,Heller &amp; Strauß GmbH,Schlesische Str. 38,10997,Berlin,153484.56,30/10/2021 00:56,DEU
16726,4.04513E+12,0,4045134,InCase Handelsgesellschaft mbH,Nordsternstr. 25,45329,Essen,107802.61,30/10/2021 00:56,DEU
16727,4.04514E+12,0,4045138,GET Kooperationspartner GmbH,Gutenbergstr. 7,94036,Passau,184583.26,30/10/2021 00:56,DEU
16763,4.04515E+12,0,4045145,Eckes-Granini Deutschland GmbH,Ludwig-Eckes-Platz 1,55268,Nieder-Olm,274382.94,30/10/2021 00:58,DEU
16764,4.04518E+12,0,4045178,Campo Verde GmbH,Daisendorfer Str. 6    ,88690,Uhldingen-Mühlhofen,9138.17,30/10/2021 00:58,DEU
16766,4.04521E+12,0,4045213,sogut Fleisch- und Wurstwaren GmbH Leipziger Land,An der Ziegelei 20,4420,Markranstädt OT Großlehna,149.39,30/10/2021 00:58,DEU
16767,4.04525E+12,0,4045246,Bleyer &amp; Wichert GmbH &amp; Co. KG,Carl-Benz-Str. 8,24568,Kaltenkirchen,55863.23,30/10/2021 00:58,DEU
16768,4.04525E+12,0,4045249,Ei.Q. GmbH,Lindenweg 2,36287,Breitenbach,115415,30/10/2021 00:58,DEU
16769,4.04532E+12,0,4045317,Vertriebs Gesellschaft mbH,Menningerstr. 1,84570,Polling,44489.14,30/10/2021 00:58,DEU
16770,4.04532E+12,0,4045319,Frische &amp; Service GmbH,Industriestr. 15,97353,Wiesentheid,2253.88,30/10/2021 00:58,DEU
16771,4.04536E+12,0,4045357,Edelweiss GmbH &amp; Co. KG,Dwight-D.-Eisenhower-Str. 2-4,65197,Wiesbaden,575.14,30/10/2021 00:58,DEU
16772,4.04538E+12,0,4045377,Bremer Rum-Contor GmbH &amp; Co. KG,Löwenhof,28844,Weyhe b. Bremen,67300,30/10/2021 00:58,DEU
16773,4.0454E+12,0,4045395,RARI Food International GmbH,Hovestr. 72,20539,Hamburg,82577.86,30/10/2021 00:58,DEU
16774,4.0454E+12,0,4045400,Sauerkraut- u. Konservenfabrik,Kapellenstr. 20,86447,Todtenweis/Sand,101235.84,30/10/2021 00:58,DEU
16775,4.04541E+12,0,4045409,Nordio GmbH,Deichstr. 6,25335,Elmshorn,244606.59,30/10/2021 00:58,DEU
16784,4.0455E+12,0,4045500,frischli Milchwerke GmbH,Bahndamm 4,31547,Rehburg-Loccum,1104696.82,30/10/2021 00:59,DEU
16785,4.04552E+12,0,4045518,Meisters Wurst- und Fleischwaren Bautzen GmbH,Edisonstr. 17,2625,Bautzen,1746.54,30/10/2021 00:59,DEU
16786,4.04557E+12,0,4045568,Stilkerich Meerrettich &amp; Gewürze,Heroldsbacher Str. 6,91336,Heroldsbach OT Oesdorf,68317.13,30/10/2021 00:59,DEU
16787,4.04559E+12,0,4045593,Mecklenburger Fisch-Feinkost GmbH,Wölzower Weg 25a,19243,Wittenburg,3064.78,30/10/2021 00:59,DEU
16788,4.04561E+12,0,4045612,Lornamead GmbH,Harckesheyde 91-93,22844,Norderstedt,28674.15,30/10/2021 00:59,DEU
16789,4.04563E+12,0,4045629,Weingut Karl H. Johner,Gartenstr. 20,79235,Vogtsburg-Bischoffingen,32581.99,30/10/2021 00:59,DEU
16791,4.04577E+12,0,4045768,WVG-Wein-Vertriebsgesellschaft eG,Rosenstr. 52,74235,Erlenbach,15095.15,30/10/2021 00:59,DEU
16797,4.04579E+12,0,4045787,Schwarzkopf Hans &amp; Henkel GmbH &amp; Co. LfNr.: 19013,Hohenzollernring 127,22763,Hamburg,771675.23,30/10/2021 00:59,DEU
16798,4.0458E+12,0,4045797,Milchfrisch Vertriebs-GmbH,Berliner Str. 54,71229,Leonberg,781272.25,30/10/2021 00:59,DEU
16799,4.0458E+12,0,4045800,Popp Feinkost GmbH,Carl-Benz-Str. 3,24568,Kaltenkirchen,504797.49,30/10/2021 00:59,DEU
16802,4.04585E+12,0,4045851,Natsu Foods GmbH &amp; Co. KG,Jagenbergstr. 4 b,41468,Neuss,6589058.92,30/10/2021 00:59,DEU
16803,4.04589E+12,0,4045892,Fuchs Gewürze GmbH,Dieter-Fuchs-Str. 10,49201,Dissen,42014.99,30/10/2021 00:59,DEU
16804,4.04592E+12,0,4045915,ICB innovative cosmetic brands GmbH,Gaußstr. 13,85757,Karlsfeld,14354,30/10/2021 00:59,DEU
16806,4.04599E+12,0,4045992,Allfein Feinkost GmbH &amp; Co. KG,Brägeler Str. 110,49393,Lohne,18706.17,30/10/2021 01:00,DEU
16807,4.04601E+12,0,4046006,Heirler Cenovis GmbH,Schützenstr. 24,78315,Radolfzell,7067.09,30/10/2021 01:00,DEU
16808,4.04609E+12,0,4046091,SÜKO GmbH,Industriestr. 10,84347,Pfarrkirchen,391784.99,30/10/2021 01:00,DEU
16809,4.04609E+12,0,4046092,Sauels Thüringen GmbH &amp; Co. KG,Teilmansfeld 6,47906,Kempen,3176830.1,30/10/2021 01:00,DEU
16810,4.0461E+12,0,4046097,Ceralia Getreideprodukte GmbH,Edisonstr. 5,84453,Mühldorf,165907.73,30/10/2021 01:00,DEU
16811,4.0461E+12,0,4046104,Vertriebsgesellschaft mbH,Gut Weide 1,52078,Aachen,23.95,30/10/2021 01:00,DEU
16812,4.04611E+12,0,4046106,Bruno Bierbaum KG,Bei den Kämpen 9,21220,Seevetal,86223.14,30/10/2021 01:00,DEU
16813,4.04615E+12,0,4046153,MaiMed GmbH,Robert-Koch-Str. 1-7,29643,Neuenkirchen,463074.3,30/10/2021 01:00,DEU
16814,4.04623E+12,0,4046228,Summary GmbH,Vossbarg 1,25524,Itzehoe,9514897.34,30/10/2021 01:00,DEU
16815,4.04623E+12,0,4046234,Tchibo GmbH,Überseering 18,22297,Hamburg,1016448.63,30/10/2021 01:00,DEU
16816,4.0463E+12,0,4046300,Berglandmilch GmbH,Karpfham Bahnhof 6a,94094,Rotthalmünster,1957.86,30/10/2021 01:00,DEU
16817,4.04631E+12,0,4046305,Produktions- u. Handels GmbH,Eisenberger Str. 5,7607,Eisenberg,312.1,30/10/2021 01:00,DEU
16819,4.04639E+12,0,4046391,Heimbs Kaffee GmbH &amp; Co. KG,Rebenring 30,38106,Braunschweig,22944.46,30/10/2021 01:00,DEU
16820,4.0464E+12,0,4046396,Joh. Eggers Sohn GmbH,"Konsul-Schmidt-Str. 8 j, Speicher 1",28217,Bremen,930.42,30/10/2021 01:00,DEU
16821,4.04641E+12,0,4046408,Biofino GmbH &amp; Co. KG,Europa Allee 7,49685,Emstek,386.78,30/10/2021 01:00,DEU
16822,4.04644E+12,0,4046441,Innstolz Käserei Roiner GmbH &amp; Co. KG,Molkereistr. 10,94094,Rotthalmünster,2387.61,30/10/2021 01:00,DEU
16823,4.04645E+12,0,4046454,Bergland Food GmbH,Schlachthausstr. 1,16928,Pritzwalk,31106.89,30/10/2021 01:00,DEU
16824,4.04646E+12,0,4046455,Vivenzio Feinkost Vertrieb GmbH,Maybachstr. 13,71634,Ludwigsburg,6163.45,30/10/2021 01:00,DEU
16825,4.04651E+12,0,4046505,Daflee Food GmbH,Grünberger Str. 168,35394,Giessen,299.01,30/10/2021 01:00,DEU
16826,4.04658E+12,0,4046578,Hanseatische Feinkost-Manufaktur HARMS GmbH,Industriestr. 1a,25469,Halstenbek,45423.65,30/10/2021 01:00,DEU
16827,4.0466E+12,0,4046600,DMK Deutsches Milchkontor GmbH,Industriestr. 27,27404,Zeven,1582.49,30/10/2021 01:00,DEU
16828,4.04665E+12,0,4046653,SFW Schildauer Fleisch- und Wurstwaren GmbH,Sitzenrodaer Str. 5,4889,Belgern-Schildau,6836.49,30/10/2021 01:00,DEU
